tagIndex,tag_clean,event_count,movie_count,user_count
969,666,6,5,3
970,666 symbol,1,1,1
971,67 year old,2,2,1
972,69 sex position,8,6,3
973,69 year old,1,1,1
974,6ir6,1,1,1
975,6th amendment,1,1,1
976,6th birthday,1,1,1
977,7,1,1,1
978,7 days,1,1,1
979,7 deadly sins,8,1,8
980,7 eleven store,1,1,1
981,7 months later,1,1,1
982,7 point police badge,1,1,1
983,7 up,2,2,2
984,7 year old,5,5,1
985,7 year old boy,2,2,1
986,7 year old girl,1,1,1
987,7-10-2007,1,1,1
988,7-2007,1,1,1
989,7-4-2007,1,1,1
990,7.0-filmaffinity,5,5,1
991,7.1-filmaffinity,4,4,1
992,7.2-filmaffinity,7,7,1
993,7.3-filmaffinity,3,3,1
994,7.4-filmaffinity,4,4,1
995,7.5-filmaffinity,2,2,1
996,7.6-filmaffinity,2,2,1
997,7.7-filmaffinity,1,1,1
998,7.8-filmaffinity,1,1,1
999,70 year old,1,1,1
1000,70's,8,8,6
1001,70's new york,5,3,3
1002,70's style ending,1,1,1
1003,70's vibe,1,1,1
1004,70mm,532,393,49
1005,70mm blowup,28,28,2
1006,70mm film,13,12,2
1007,70s,118,64,82
1008,70s aesthetic,13,2,13
1009,70s horror,3,2,2
1010,70s horror movie references,1,1,1
1011,70s music,1,1,1
1012,70s nostalgia,3,3,3
1013,70s plot,1,1,1
1014,70s sci-fi,8,5,7
1015,72 year old,1,1,1
1016,72 year old man,1,1,1
1017,747 236b prop,1,1,1
1018,75 year old,2,2,1
1019,75th anniversary,1,1,1
1020,76 year old,1,1,1
1021,78 year old,1,1,1
1022,78rpm record,2,2,1
1023,79th street boat basin manhattan new york city,1,1,1
1024,7n up (series),8,6,4
1025,7th century,4,4,2
1026,8 bit,1,1,1
1027,8 mm video tape,1,1,1
1028,8 mm videotape,1,1,1
1029,8 track,7,7,1
1030,8 track tape collectors,1,1,1
1031,8 year old,7,7,1
1032,8 year old boy,2,2,1
1033,8 year old girl,4,4,1
1034,8.2-filmaffinity,1,1,1
1035,8.3-filmaffinity,1,1,1
1036,8.4-filmaffinity,1,1,1
1037,8.5,1,1,1
1038,8.7-filmaffinity,1,1,1
1039,80,2,2,2
1040,80 something,2,1,2
1041,80's,68,31,45
1042,80's animation,1,1,1
1043,80's band,1,1,1
1044,80's cheese,2,2,1
1045,80's classic,63,18,47
1046,80's cult movie,3,1,3
1047,80's fashion,1,1,1
1048,80's goth cult movie,1,1,1
1049,80's high fantasy,21,3,17
1050,80's horror,1,1,1
1051,80's humor,3,1,3
1052,80's movies,1,1,1
1053,80's music,4,4,4
1054,80's nostalgia,9,1,9
1055,80's revival,4,1,4
1056,80's slang,2,1,2
1057,80's soundtrack,3,2,3
1058,80's style,2,2,1
1059,80s,332,130,180
1060,80s atmospheric,2,1,2
1061,80s comedy,1,1,1
1062,80s horror,25,13,18
1063,80s movies,1,1,1
1064,80s music,40,15,34
1065,80s nostalgia,67,24,48
1066,80s references,4,2,4
1067,80s sci-fi,1,1,1
1068,80s slasher,3,2,2
1069,80s soundtrack,15,2,15
1070,80s style,2,2,1
1071,80s synth music,7,2,7
1072,80s video,9,7,9
1073,80s video games,46,1,46
1074,84 carat diamond,1,1,1
1075,84 year old,1,1,1
1076,85,1,1,1
1077,85 year old,1,1,1
1078,85 year old man,1,1,1
1079,85th birthday,1,1,1
1080,86 year old,1,1,1
1081,89,1,1,1
1082,8mm,3,3,1
1083,8mm film,3,3,1
1084,8o's,11,1,11
1085,8th century,5,5,1
1086,8th street manhattan new york city,1,1,1
1087,9 11,1,1,1
1088,9 mm gun,1,1,1
1089,9 year old,13,13,1
1090,9 year old boy,3,3,1
1091,9 year old girl,4,4,1
1092,9-11,3,2,3
1093,9-2-2007,1,1,1
1094,9-2007,1,1,1
1095,9/1,1,1,1
1096,9/11,84,26,59
1097,9/11 reference,8,1,8
1098,90 minute story stretched to ~180,1,1,1
1099,90 year old,1,1,1
1100,90% computer graphics,1,1,1
1101,90% drama 10% comedy,4,1,4
1102,90's,8,7,6
1103,90's action,1,1,1
1104,90's aesthetic,1,1,1
1105,90's internet,1,1,1
1106,90's music,1,1,1
1107,90's outfits,1,1,1
1108,90210 on acid,1,1,1
1109,90s,123,65,85
1110,90s atmosphere,1,1,1
1111,90s cheese,1,1,1
1112,90s classic,15,7,12
1113,90s club culture,7,1,7
1114,90s cynicisim,3,1,3
1115,90s dystopia,3,1,3
1116,90s excess,2,1,2
1117,90s horror,2,1,2
1118,90s kid,3,2,2
1119,90s music,1,1,1
1120,90s nostalgia,11,1,11
1121,90s sci-fi,12,4,9
1122,911,5,4,2
1123,911 call,8,8,2
1124,911 joke,1,1,1
1125,911 operator,1,1,1
1126,920s,1,1,1
1127,95% of the spectators left early,1,1,1
1128,98 pound weakling,1,1,1
1129,9th birthday,1,1,1
1130,9th century,4,4,3
1131,:),1,1,1
1132,:-),1,1,1
1133,:3,1,1,1
1134,:p,1,1,1
1135,< 2019,37,37,1
1136,<3,2,2,1
1137,===========,1,1,1
1138,============,1,1,1
1139,=============,1,1,1
1140,==============,1,1,1
1141,===============,2,2,1
1142,================,2,2,1
1143,=================,1,1,1
1144,==================,3,3,1
1145,===================,3,3,1
1146,====================,2,2,1
1147,=====================,2,2,1
1148,=======================,4,4,1
1149,========================,2,2,1
1150,=========================,2,2,1
1151,===========================,1,1,1
1152,==============================,1,1,1
1153,=crime,2,2,2
1154,=mystery,2,1,2
1155,>suspense,1,1,1
1156,?,2,2,2
1157,????????????????????,1,1,1
1158,?author:tennessee williams,1,1,1
1159,@2010,1,1,1
1160,@childhood,1,1,1
1161,\,1,1,1
1162,\suspense,1,1,1
1163,_almost_safe_garanty,2,2,1
1164,_jur,6,6,1
1165,_moodwishlist,49,49,1
1166,_safe_garanty,2,2,1
1167,`murder investigation as dating service' (monica nolan in bitch no.36),1,1,1
1168,a,1,1,1
1169,"a ""fragment"" rather than a story",2,1,2
1170,a 10 thunderbolt aircraft,1,1,1
1171,a better tomorrow trilogy,2,2,1
1172,a bit boring,1,1,1
1173,a bit boring - i've seen better documentaries,1,1,1
1174,a bit confusing,1,1,1
1175,a bit exaggerated,1,1,1
1176,a bit old,1,1,1
1177,a bit overdone but worth a viewing,1,1,1
1178,a bit overwhelming,1,1,1
1179,a bit rapey,1,1,1
1180,a bit rushed ending,1,1,1
1181,a bit slow,2,2,2
1182,a bit stupid,2,2,2
1183,a bit weird,1,1,1
1184,a boy grows into a jedi,2,1,2
1185,a brilliant young mind,1,1,1
1186,a capella,1,1,1
1187,a cappella,6,6,3
1188,a cappella singing,1,1,1
1189,a chick flick,1,1,1
1190,a chorus line,2,2,1
1191,a christmas carol,1,1,1
1192,a christmas story,1,1,1
1193,a classic,10,8,5
1194,a classic!!,5,4,2
1195,a clever chef rat,2,1,2
1196,a comedy version of matchpoint,1,1,1
1197,a coming of age story with good characters,1,1,1
1198,a complete waste of time!,1,1,1
1199,a con man,1,1,1
1200,a couple funny jokes,1,1,1
1201,a couple of chuckles,1,1,1
1202,a couple of funny jokes,1,1,1
1203,a couple of funny scenes,1,1,1
1204,a couple of well-thought surprises break the formula,3,1,3
1205,a cup,1,1,1
1206,a dangerous message,1,1,1
1207,a detective story,1,1,1
1208,a dingo ate my baby,3,1,3
1209,a drunk,2,2,1
1210,a father's love,1,1,1
1211,a favorite childhood movie,2,1,2
1212,a few good jokes,1,1,1
1213,a few good laughs,4,4,1
1214,a few great sequences.,1,1,1
1215,a film about the meaning of human life,2,1,2
1216,a ford commercial,1,1,1
1217,a frame,1,1,1
1218,a frame shelter,1,1,1
1219,a freakin' masterpiece,1,1,1
1220,a fresh and original vew of the western genre,1,1,1
1221,"a fun introduction to the epic film series which will keep you on the edge of your seat during the good vs evil battles. fantastic special effects, incredible characters and futuristic landscapes.",5,1,5
1222,a girl for joe -- reissue title,1,1,1
1223,a good comedy,1,1,1
1224,a good comedy about a serious subject,2,2,1
1225,a good cry,1,1,1
1226,a good film could have been made with the same budget,2,1,2
1227,a good one time watch,1,1,1
1228,a good tom cruise movie,4,1,4
1229,a good waste of 1 hour,4,1,4
1230,a good year,2,1,2
1231,a great adaptation of the stephen king book,2,1,2
1232,a great homage to great teachers who educate through living what they think and feel.,1,1,1
1233,a great intro to new exciting characters.,1,1,1
1234,a great movie,1,1,1
1235,a great science fiction movie,2,1,2
1236,a gripping story of arabic honor,1,1,1
1237,a hole,1,1,1
1238,a hollywood political message,3,1,3
1239,a keen eye for crime and an instinct as a soon-to-be mother to stay one step ahead of all the brainless midwesterners around her.,1,1,1
1240,a list,3,3,3
1241,a lista de schindler,1,1,1
1242,a little bit funny,1,1,1
1243,a little bland,2,1,2
1244,a little boring,3,1,3
1245,a little cheesy,2,2,2
1246,a little corny at times,2,1,2
1247,a little dated,1,1,1
1248,a little moralistic,2,1,2
1249,a little night music,1,1,1
1250,a little over the top at times,2,1,2
1251,a little overrated,1,1,1
1252,a little predictable,1,1,1
1253,a little soft,1,1,1
1254,a little stupid but funny,2,1,2
1255,a little to american,1,1,1
1256,a little too cutsie for its own good,1,1,1
1257,a little too long,1,1,1
1258,a lo james bond,1,1,1
1259,a long trip through the seas,1,1,1
1260,a lot of back of head shots,1,1,1
1261,a lot of laughs,1,1,1
1262,a lot of really bad,2,1,2
1263,a love love story,2,1,2
1264,a man called ove,1,1,1
1265,a man's flick,1,1,1
1266,a mess - but a kinda cool mess,1,1,1
1267,a midsummer night's dream,1,1,1
1268,a movie about death,1,1,1
1269,a movie about something,1,1,1
1270,a must see,5,4,2
1271,a must watch,3,1,3
1272,a new favourite,1,1,1
1273,a new hope,1,1,1
1274,a nicy romantic comedy,1,1,1
1275,a non-typical story leads to a fine ending,5,1,5
1276,a presidential look-alike takes over as commander in chief and uses his time in office to work for the little people.,1,1,1
1277,a prospos fille: dramaet var ret gribende. eksperimentet var ret interessant. og mange af de ã¦stetiske fragmenter var meget smukke,1,1,1
1278,a question with no answer,1,1,1
1279,a rat in the kitcheeeeen!,1,1,1
1280,a realistic and human romance,1,1,1
1281,a reason for being,1,1,1
1282,a reasonable remake,1,1,1
1283,a sad view into boring peoples minds,1,1,1
1284,a sequel better without,5,5,1
1285,a shot across the bow,1,1,1
1286,a slight film,1,1,1
1287,a solid three-star film. well done everyone!,1,1,1
1288,a spike lee joint,18,2,17
1289,a streetcar named desire,4,2,4
1290,a subtitle watch,1,1,1
1291,a thoroughly implausible contrivance,1,1,1
1292,a touch of communist propaganda,1,1,1
1293,a touch of humor,1,1,1
1294,a tribe called quest,1,1,1
1295,a tribute movie butchered by the short sidedness,1,1,1
1296,a tribute to the silent era,4,2,3
1297,a ver,1,1,1
1298,a very good moive,2,2,1
1299,a very special episode of blossom,1,1,1
1300,a very touching movie,1,1,1
1301,a very touching movie. great role played by mel gibson as william wallace,1,1,1
1302,a visual poem,1,1,1
1303,a waste of good actors,6,1,6
1304,a welcome surprise,1,1,1
1305,a western set in an alien world,2,1,2
1306,a whimsical,2,1,2
1307,a wing starfighter,1,1,1
1308,a wonderful satire address the importance american society has placed on cultural savvy and political connectedness over intellect/critical thinking.,2,1,2
1309,a young olaf palme,1,1,1
1310,a última tentação de cristo,1,1,1
1311,a-10s,1,1,1
1312,a.i.,11,3,11
1313,"a.i., sci-fi",4,2,3
1314,a.j. cook,1,1,1
1315,"a.k.a. ""finger man""",1,1,1
1316,"a.k.a. ""gas-s-s-s""",1,1,1
1317,"a.k.a. ""when we were young""",1,1,1
1318,a.k.a. “a fistful of dynamite”,1,1,1
1319,a.k.a. “at first sight”,1,1,1
1320,a.k.a. “love and time travel”,1,1,1
1321,a.k.a. “she shoulda said ‘no’!”,1,1,1
1322,a.k.a. “the year i became a liar”,1,1,1
1323,a.r. murugadoss,1,1,1
1324,a/k/a the weekend wedding,1,1,1
1325,a1 ending,1,1,1
1326,a1 formulaic crap,1,1,1
1327,a10 warthog,1,1,1
1328,a24,508,109,166
1329,aa,3,3,3
1330,aa meeting,3,3,1
1331,aaliyah,8,2,7
1332,aamir khan,22,6,15
1333,"aamuja, aamuja",1,1,1
1334,aanand rai,1,1,1
1335,aang character,1,1,1
1336,aardman,99,13,44
1337,aardman studios,20,6,15
1338,aaron dismuke,1,1,1
1339,aaron eckhart,67,17,50
1340,aaron johnson,5,3,3
1341,aaron moorhead,1,1,1
1342,aaron paul,18,7,18
1343,aaron pederson,1,1,1
1344,aaron robson,1,1,1
1345,aaron rogers mask,1,1,1
1346,aaron sorkin,84,9,59
1347,aaron swartz,5,1,5
1348,aaron taylor-johnson,13,5,12
1349,aaron tveit,1,1,1
1350,aaron wolff,1,1,1
1351,aaron yoo,1,1,1
1352,aasif mandvi,2,1,2
1353,aat battle tank,1,1,1
1354,aayesha takia,1,1,1
1355,ababa,1,1,1
1356,abacus,4,4,1
1357,abalam,1,1,1
1358,abandon all hope,2,1,2
1359,abandon ship,2,2,1
1360,abandoned,12,10,5
1361,abandoned airplane,3,3,1
1362,abandoned amusement park,12,6,8
1363,abandoned apartment,7,7,1
1364,abandoned area,1,1,1
1365,abandoned asylum,3,2,3
1366,abandoned baby,8,8,2
1367,abandoned boat,2,2,1
1368,abandoned bowling alley,1,1,1
1369,abandoned building,70,66,10
1370,abandoned buildings,15,5,15
1371,abandoned bus,3,3,1
1372,abandoned by boyfriend,2,2,1
1373,abandoned by family,1,1,1
1374,abandoned by father,9,9,1
1375,abandoned by husband,5,5,1
1376,abandoned by lover,2,1,2
1377,abandoned by mother,11,11,1
1378,abandoned by parents,1,1,1
1379,abandoned by wife,4,4,1
1380,abandoned cabin,2,2,1
1381,abandoned campsite,2,2,2
1382,abandoned car,13,13,1
1383,abandoned carnival,1,1,1
1384,abandoned castle,1,1,1
1385,abandoned chapel,1,1,1
1386,abandoned child,8,8,5
1387,abandoned church,13,13,2
1388,abandoned city,24,18,8
1389,abandoned convent,1,1,1
1390,abandoned dog,1,1,1
1391,abandoned facility,1,1,1
1392,abandoned factory,28,24,6
1393,abandoned farm equipment,1,1,1
1394,abandoned film studio,1,1,1
1395,abandoned girl,2,2,1
1396,abandoned hospital,5,5,1
1397,abandoned hotel,6,6,1
1398,abandoned house,61,60,5
1399,abandoned house on fire,1,1,1
1400,abandoned laundromat,1,1,1
1401,abandoned library,4,4,1
1402,abandoned manor,3,2,2
1403,abandoned mansion,2,2,2
1404,abandoned mental hospital,3,3,1
1405,abandoned mill,1,1,1
1406,abandoned mine,16,15,2
1407,abandoned movie theater,1,1,1
1408,abandoned place,1,1,1
1409,abandoned planet,1,1,1
1410,abandoned plantation,1,1,1
1411,abandoned prison,3,3,1
1412,abandoned puppy,4,1,4
1413,abandoned school,5,5,1
1414,abandoned ship,15,15,2
1415,abandoned shopping mall,2,2,1
1416,abandoned spacecraft,1,1,1
1417,abandoned spaceship,1,1,1
1418,abandoned steel mill,1,1,1
1419,abandoned store,1,1,1
1420,abandoned street,1,1,1
1421,abandoned subway station,2,2,1
1422,abandoned tent,1,1,1
1423,abandoned theater,5,4,2
1424,abandoned theatre,2,2,1
1425,abandoned town,3,3,1
1426,abandoned train,3,3,1
1427,abandoned train station,5,4,2
1428,abandoned truck,1,1,1
1429,abandoned vehicle,1,1,1
1430,abandoned village,1,1,1
1431,abandoned warehouse,12,12,1
1432,abandoned well,1,1,1
1433,abandoned woman,1,1,1
1434,abandoning ship,3,3,1
1435,abandoning tribe,1,1,1
1436,abandonment,58,41,27
1437,abandonment issues,1,1,1
1438,abattoir,5,5,1
1439,abaya the muslim cloth,1,1,1
1440,abba,28,5,22
1441,abbas kiarostami,10,7,5
1442,abbas mastan,1,1,1
1443,abbasid caliphate,1,1,1
1444,abbasid dynasty,1,1,1
1445,abbess,7,7,1
1446,abbey,12,7,6
1447,abbey road album cover recreation,1,1,1
1448,abbey ruin,1,1,1
1449,abbi jacobson,2,2,2
1450,abbie cornish,15,5,13
1451,abbot,4,4,1
1452,abbott and costello,7,6,2
1453,abbreviation,1,1,1
1454,abbreviation in title,9,8,2
1455,abby quinn,1,1,1
1456,abby ryder fortson,2,1,2
1457,abc,1,1,1
1458,abc movie of the week,2,2,1
1459,abcd,1,1,1
1460,abcence of physics,1,1,1
1461,abcess,1,1,1
1462,abdellatif kechiche,6,1,6
1463,abdication,3,3,1
1464,abdomen slashed,1,1,1
1465,abdominal surgery,1,1,1
1466,abducted,1,1,1
1467,abducted actress,1,1,1
1468,abducted girl,2,2,1
1469,abducted man,2,2,1
1470,abducted princess,1,1,1
1471,abducted scientist,1,1,1
1472,abducted wife,1,1,1
1473,abducted woman,7,7,1
1474,abduction,233,144,88
1475,abductions,2,1,2
1476,abductor,2,2,1
1477,abe,6,6,1
1478,abe forsythe,1,1,1
1479,abe kobo,2,1,2
1480,abe rosenthal character,1,1,1
1481,abe vigoda,2,2,2
1482,abel chracter,1,1,1
1483,abel ferrara,3,2,2
1484,abel gance,1,1,1
1485,abel korzeniowski,1,1,1
1486,aberdeen scotland,1,1,1
1487,aberrant behavior,1,1,1
1488,aberrant behaviour,1,1,1
1489,aberration,1,1,1
1490,abetting,2,2,1
1491,abhay deol,2,2,2
1492,abhishek bachchan,1,1,1
1493,abhishek chaubey,1,1,1
1494,abhorent,1,1,1
1495,abhorrent,1,1,1
1496,abigail breslin,49,9,40
1497,abigail breslin is fantastic!,1,1,1
1498,abigail schrader,1,1,1
1499,abilene,1,1,1
1500,abilene kansas,2,2,1
1501,ability,2,2,1
1502,abin sur character,1,1,1
1503,abjection,6,3,3
1504,abkhazia,1,1,1
1505,able to hear the dead,1,1,1
1506,able to see the dead,4,4,1
1507,ableism,4,4,3
1508,ableist,5,5,4
1509,ableist casting,1,1,1
1510,ableist language,1,1,1
1511,abnormal behavior,6,5,2
1512,abnormal plot,1,1,1
1513,abnormal psychology,1,1,1
1514,abnormally low rating,1,1,1
1515,abolition,3,3,2
1516,abolitionism,3,1,3
1517,abolitionist,7,7,2
1518,abominable snowman,2,2,1
1519,abominable snowman character,1,1,1
1520,abomination,3,3,1
1521,abomination character,2,2,1
1522,aboregines,4,2,4
1523,aboriginal,16,8,11
1524,aboriginal australian,1,1,1
1525,aboriginal australian history,2,1,2
1526,aboriginal culture,1,1,1
1527,aboriginal dog,1,1,1
1528,aboriginal mythology,1,1,1
1529,aboriginal tracker,1,1,1
1530,aboriginals,6,1,6
1531,aborigine,13,13,2
1532,aborigines,24,10,19
1533,aborted airplane landing,1,1,1
1534,aborted arcs,1,1,1
1535,aborted fetus,2,2,1
1536,abortion,251,147,103
1537,abortion allusion,1,1,1
1538,abortion attempt,4,1,4
1539,abortion ban,1,1,1
1540,abortion clinic,8,8,3
1541,abortion consideration,1,1,1
1542,abortion laws,1,1,1
1543,abortion rights,3,3,2
1544,abortion survivor,1,1,1
1545,abortionist,12,9,4
1546,abounaddara dissident,1,1,1
1547,about 2 hours too long,1,1,1
1548,about a girl,2,1,2
1549,about actors,1,1,1
1550,about coincidentia oppositorum,1,1,1
1551,about god,2,1,2
1552,about half way through it started turning into a live action cartoon.,4,1,4
1553,about lies,2,1,2
1554,about macdonalds,2,1,2
1555,about nothing,1,1,1
1556,about our dreams,6,1,6
1557,about rich people without real problems,18,1,18
1558,about the wrongly accused--not really about witches,1,1,1
1559,about time is better,1,1,1
1560,above its ilk,1,1,1
1561,above the clouds,1,1,1
1562,abraha benrubi,1,1,1
1563,abraham,3,3,1
1564,abraham attah,1,1,1
1565,abraham belaga,1,1,1
1566,abraham character,1,1,1
1567,abraham lincoln,14,9,8
1568,abraham lincoln character,6,6,1
1569,abraham lincoln quotation,1,1,1
1570,abridged version,1,1,1
1571,abroad,10,10,2
1572,abrubt end,3,2,3
1573,abrupt departure,1,1,1
1574,abrupt end,2,1,2
1575,abrupt ending,62,35,45
1576,abrupt tonal shift,1,1,1
1577,abs,2,2,1
1578,abseiling,2,2,1
1579,absence from work,1,1,1
1580,absence of religion,1,1,1
1581,absent father,50,49,10
1582,absent fathers,22,10,16
1583,absent husband,5,5,2
1584,absent minded,1,1,1
1585,absent minded professor,1,1,1
1586,absent mindedness,6,6,1
1587,absent mother,17,15,6
1588,absent parent,6,6,1
1589,absent parents,2,2,1
1590,absent wife,2,2,1
1591,absent without leave,4,4,1
1592,absent-minded professor,4,2,3
1593,absentee father,1,1,1
1594,absinthe,8,7,3
1595,absolute crap,4,2,4
1596,absolute favorite,2,2,2
1597,absolute garbage,1,1,1
1598,absolute monarchy,1,1,1
1599,absolutely awsome! great actor!,2,2,2
1600,absolutely fantastic !,1,1,1
1601,absolutely great!,1,1,1
1602,absolutely hilarious,9,1,9
1603,absolutely hilarious dark comedy,2,1,2
1604,absolutely not realistic,1,1,1
1605,absolutely retarded,1,1,1
1606,absolution,6,5,3
1607,absolutism,2,2,2
1608,absoluty nothing,1,1,1
1609,absorbing,70,10,65
1610,absorbing man character,1,1,1
1611,absorbing power,7,6,2
1612,absourd,3,1,3
1613,abstinence,3,3,1
1614,abstract,77,27,68
1615,abstract art,5,5,1
1616,abstract ending,1,1,1
1617,abstract expressionism,2,1,2
1618,abstract film,1,1,1
1619,abstract make up,1,1,1
1620,abstract painting,2,2,2
1621,absurd,895,207,501
1622,absurd comedy,48,42,8
1623,absurd conflict,1,1,1
1624,absurd deadpan humour,1,1,1
1625,absurd dialogue,1,1,1
1626,absurd fantasy,3,3,1
1627,absurd humor,32,25,10
1628,absurd premise,1,1,1
1629,absurd violence,21,18,3
1630,absurda,3,1,3
1631,absurdism,232,133,98
1632,absurdist,107,35,73
1633,absurdist comedy,11,9,3
1634,absurdist humor,272,43,235
1635,absurdity,14,8,12
1636,absurdly unrealistic,1,1,1
1637,absurdo-masochism,1,1,1
1638,abu dhabi,1,1,1
1639,abuse,321,190,141
1640,abuse against women,4,3,2
1641,abuse of power,64,48,23
1642,abuse survivor,1,1,1
1643,abused child,6,6,2
1644,abused children,12,8,12
1645,abused husband,1,1,1
1646,abused in sleep,1,1,1
1647,abused wife,2,2,1
1648,abused woman,11,10,5
1649,abuser,2,2,2
1650,abusing father,1,1,1
1651,abusive adults,1,1,1
1652,abusive alcoholic,1,1,1
1653,abusive boss,2,2,1
1654,abusive boyfriend,11,11,3
1655,abusive brother,3,3,1
1656,abusive childhood,6,6,1
1657,abusive ex husband,1,1,1
1658,abusive family,1,1,1
1659,abusive father,63,55,19
1660,abusive girlfriend,8,8,2
1661,abusive headmistress,1,1,1
1662,abusive husband,70,39,32
1663,abusive imaginary friend,1,1,1
1664,abusive landlord,1,1,1
1665,abusive man,4,4,1
1666,abusive marriage,6,5,3
1667,abusive mother,51,30,24
1668,abusive mother in law,1,1,1
1669,abusive parent,5,5,3
1670,abusive parents,3,3,3
1671,abusive priest,1,1,1
1672,abusive relationship,48,34,27
1673,abusive sister,1,1,1
1674,abusive step father,1,1,1
1675,abusive stepfather,9,9,2
1676,abusive stepmother,1,1,1
1677,abusive teacher,4,4,1
1678,abusive to women,1,1,1
1679,abusive uncle,1,1,1
1680,abusive wife,9,7,4
1681,abusive woman,7,7,1
1682,abysmal script,1,1,1
1683,abyss,18,18,3
1684,abyssinia,3,3,2
1685,ac dc,3,3,3
1686,ac/dc,2,1,2
1687,acab,13,13,5
1688,academia,45,18,37
1689,academic,3,2,2
1690,academic contest,1,1,1
1691,academic decathlon,1,1,1
1692,academic fraud,2,2,1
1693,academic masters degree,1,1,1
1694,academic politics,2,1,2
1695,academic stress,2,1,2
1696,academics,1,1,1
1697,academy,13,13,2
1698,academy award,9,9,5
1699,academy award (best supporting actress),2,1,2
1700,academy award - best animated feature,1,1,1
1701,academy award - best documentary feature,1,1,1
1702,academy award - best foreign film,5,2,5
1703,academy award for best animated short film,1,1,1
1704,academy award nomination,1,1,1
1705,academy award nominee,71,24,41
1706,academy award nominee (10),1,1,1
1707,academy award winner,19,11,15
1708,academy award winning,2,2,2
1709,academy award: best actress,1,1,1
1710,academy award:best song,1,1,1
1711,academy awards,2,2,2
1712,academy awards ceremony,2,2,1
1713,academy of fine arts rome,1,1,1
1714,acadian,1,1,1
1715,acapella,20,3,17
1716,acapulco,2,2,1
1717,acapulco mexico,6,5,2
1718,accelerated aging,1,1,1
1719,accelerated fight scenes,2,1,2
1720,accelerated growth,3,3,1
1721,accelerated pregnancy,1,1,1
1722,acceleration,1,1,1
